merge-01	rv64	PASS
mul.w01-01	rv64	PASS
mulu.w01-01	rv64	PASS
mvm-01	rv64	PASS
mvmn-01	rv64	PASS
pabdsumau.b-01	rv64	PASS
pabdsumu.b-01	rv64	PASS
pmacc.w.h01-01	rv64	PASS
pmaccu.w.h01-01	rv64	PASS
pmul.h.b01-01	rv64	PASS
pmul.w.h01-01	rv64	PASS
pmulu.h.b01-01	rv64	PASS
pmulu.w.h01-01	rv64	PASS
srx-01	rv64	PASS
psh1add.h-01	rv64	PASS
psh1add.w-01	rv64	PASS
pssh1sadd.h-01	rv64	PASS
unzip16hp-01	rv64	PASS
unzip16p-01	rv64	PASS
unzip8hp-01	rv64	PASS
unzip8p-01	rv64	PASS
zip16hp-01	rv64	PASS
zip16p-01	rv64	PASS
zip8hp-01	rv64	PASS
zip8p-01	rv64	PASS
macc.w00-01	rv64	PASS
macc.w11-01	rv64	PASS
maccsu.w00-01	rv64	PASS
maccsu.w11-01	rv64	PASS
maccu.w00-01	rv64	PASS
maccu.w11-01	rv64	PASS
mul.w00-01	rv64	PASS
mul.w11-01	rv64	PASS
mulsu.w00-01	rv64	PASS
mulsu.w11-01	rv64	PASS
mulu.w00-01	rv64	PASS
mulu.w11-01	rv64	PASS
pmacc.w.h00-01	rv64	PASS
pmacc.w.h11-01	rv64	PASS
pmaccsu.w.h00-01	rv64	PASS
pmaccsu.w.h11-01	rv64	PASS
pmaccu.w.h00-01	rv64	PASS
pmaccu.w.h11-01	rv64	PASS
pmul.h.b00-01	rv64	PASS
pmul.h.b11-01	rv64	PASS
pmul.w.h00-01	rv64	PASS
pmul.w.h11-01	rv64	PASS
pmulsu.h.b00-01	rv64	PASS
pmulsu.h.b11-01	rv64	PASS
pmulsu.w.h00-01	rv64	PASS
pmulsu.w.h11-01	rv64	PASS
pmulu.h.b00-01	rv64	PASS
pmulu.h.b11-01	rv64	PASS
pmulu.w.h00-01	rv64	PASS
pmulu.w.h11-01	rv64	PASS
ppaire.h-01	rv64	PASS
ppaireo.h-01	rv64	PASS
ppaireo.w-01	rv64	PASS
ppairo.h-01	rv64	PASS
ppairo.w-01	rv64	PASS
